country_std,indicator_name,sex,age_group,age_categories,Year,Unemployment,GDP
Bangladesh,Unemployment rate by sex and age,Female,Under 15,Children,2024,6.516,451096.0
Bangladesh,Unemployment rate by sex and age,Male,15-24,Youth,2024,10.121,451096.0
Bangladesh,Unemployment rate by sex and age,Male,25+,Adults,2024,1.676,451096.0
Bangladesh,Unemployment rate by sex and age,Male,Under 15,Children,2024,3.074,451096.0
Barbados,Unemployment rate by sex and age,Female,15-24,Youth,2024,19.402,7167.0
Barbados,Unemployment rate by sex and age,Female,25+,Adults,2024,5.182,7167.0
Barbados,Unemployment rate by sex and age,Female,Under 15,Children,2024,6.603,7167.0
Barbados,Unemployment rate by sex and age,Male,15-24,Youth,2024,27.327,7167.0
Barbados,Unemployment rate by sex and age,Male,25+,Adults,2024,6.203,7167.0
Barbados,Unemployment rate by sex and age,Male,Under 15,Children,2024,8.571,7167.0
Belarus,Unemployment rate by sex and age,Female,15-24,Youth,2024,8.726,71180.0
Belarus,Unemployment rate by sex and age,Female,25+,Adults,2024,2.302,71180.0
Belarus,Unemployment rate by sex and age,Female,Under 15,Children,2024,2.793,71180.0
Belarus,Unemployment rate by sex and age,Male,15-24,Youth,2024,10.833,71180.0
Belarus,Unemployment rate by sex and age,Male,25+,Adults,2024,3.448,71180.0
Belarus,Unemployment rate by sex and age,Male,Under 15,Children,2024,4.081,71180.0
Belgium,Unemployment rate by sex and age,Female,15-24,Youth,2024,10.439,664965.0
Belgium,Unemployment rate by sex and age,Female,25+,Adults,2024,4.374,664965.0
Belgium,Unemployment rate by sex and age,Female,Under 15,Children,2024,4.859,664965.0
Belgium,Unemployment rate by sex and age,Male,15-24,Youth,2024,18.251,664965.0
Belgium,Unemployment rate by sex and age,Male,25+,Adults,2024,4.99,664965.0
Belgium,Unemployment rate by sex and age,Male,Under 15,Children,2024,6.024,664965.0
Belize,Unemployment rate by sex and age,Female,15-24,Youth,2024,26.236,3427.0
Belize,Unemployment rate by sex and age,Female,25+,Adults,2024,9.215,3427.0
Belize,Unemployment rate by sex and age,Female,Under 15,Children,2024,12.435,3427.0
Belize,Unemployment rate by sex and age,Male,15-24,Youth,2024,11.698,3427.0
Belize,Unemployment rate by sex and age,Male,25+,Adults,2024,3.479,3427.0
Belize,Unemployment rate by sex and age,Male,Under 15,Children,2024,5.177,3427.0
Benin,Unemployment rate by sex and age,Female,15-24,Youth,2024,4.361,21249.0
Benin,Unemployment rate by sex and age,Female,25+,Adults,2024,1.013,21249.0
Benin,Unemployment rate by sex and age,Female,Under 15,Children,2024,1.656,21249.0
Benin,Unemployment rate by sex and age,Male,15-24,Youth,2024,2.976,21249.0
Benin,Unemployment rate by sex and age,Male,25+,Adults,2024,0.818,21249.0
Benin,Unemployment rate by sex and age,Male,Under 15,Children,2024,1.145,21249.0
Bhutan,Unemployment rate by sex and age,Female,15-24,Youth,2024,32.804,3092.0
Bhutan,Unemployment rate by sex and age,Female,25+,Adults,2024,5.44,3092.0
Bhutan,Unemployment rate by sex and age,Female,Under 15,Children,2024,8.115,3092.0
Bhutan,Unemployment rate by sex and age,Male,15-24,Youth,2024,26.148,3092.0
Bhutan,Unemployment rate by sex and age,Male,25+,Adults,2024,2.855,3092.0
Bhutan,Unemployment rate by sex and age,Male,Under 15,Children,2024,4.52,3092.0
Bolivia,Unemployment rate by sex and age,Female,15-24,Youth,2024,8.171,48404.0
Bolivia,Unemployment rate by sex and age,Female,25+,Adults,2024,4.201,48404.0
Bolivia,Unemployment rate by sex and age,Female,Under 15,Children,2024,4.896,48404.0
Bolivia,Unemployment rate by sex and age,Male,15-24,Youth,2024,6.728,48404.0
Bolivia,Unemployment rate by sex and age,Male,25+,Adults,2024,2.885,48404.0
Bolivia,Unemployment rate by sex and age,Male,Under 15,Children,2024,3.555,48404.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Female,15-24,Youth,2024,34.572,28795.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Female,25+,Adults,2024,12.519,28795.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Female,Under 15,Children,2024,13.959,28795.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Male,15-24,Youth,2024,25.978,28795.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Male,25+,Adults,2024,8.559,28795.0
Bosnia and Herzegovina,Unemployment rate by sex and age,Male,Under 15,Children,2024,9.896,28795.0
Botswana,Unemployment rate by sex and age,Female,15-24,Youth,2024,48.526,19356.0
Botswana,Unemployment rate by sex and age,Female,25+,Adults,2024,21.928,19356.0
Botswana,Unemployment rate by sex and age,Female,Under 15,Children,2024,25.898,19356.0
Botswana,Unemployment rate by sex and age,Male,15-24,Youth,2024,39.253,19356.0
Botswana,Unemployment rate by sex and age,Male,25+,Adults,2024,17.602,19356.0
Botswana,Unemployment rate by sex and age,Male,Under 15,Children,2024,21.259,19356.0
Brazil,Unemployment rate by sex and age,Female,15-24,Youth,2024,20.981,2171337.0
Brazil,Unemployment rate by sex and age,Female,25+,Adults,2024,7.021,2171337.0
Brazil,Unemployment rate by sex and age,Female,Under 15,Children,2024,9.229,2171337.0
Brazil,Unemployment rate by sex and age,Male,15-24,Youth,2024,15.841,2171337.0
Brazil,Unemployment rate by sex and age,Male,25+,Adults,2024,4.599,2171337.0
Brazil,Unemployment rate by sex and age,Male,Under 15,Children,2024,6.35,2171337.0
Brunei,Unemployment rate by sex and age,Female,15-24,Youth,2024,22.854,15463.0
Brunei,Unemployment rate by sex and age,Female,25+,Adults,2024,3.818,15463.0
Brunei,Unemployment rate by sex and age,Female,Under 15,Children,2024,5.846,15463.0
Brunei,Unemployment rate by sex and age,Male,15-24,Youth,2024,12.063,15463.0
Brunei,Unemployment rate by sex and age,Male,25+,Adults,2024,2.143,15463.0
Brunei,Unemployment rate by sex and age,Male,Under 15,Children,2024,3.275,15463.0
Bulgaria,Unemployment rate by sex and age,Female,15-24,Youth,2024,7.251,112232.0
Bulgaria,Unemployment rate by sex and age,Female,25+,Adults,2024,3.762,112232.0
Bulgaria,Unemployment rate by sex and age,Female,Under 15,Children,2024,3.903,112232.0
Bulgaria,Unemployment rate by sex and age,Male,15-24,Youth,2024,11.862,112232.0
Bulgaria,Unemployment rate by sex and age,Male,25+,Adults,2024,3.512,112232.0
Bulgaria,Unemployment rate by sex and age,Male,Under 15,Children,2024,3.945,112232.0
Burkina Faso,Unemployment rate by sex and age,Female,15-24,Youth,2024,8.091,23975.0
Burkina Faso,Unemployment rate by sex and age,Female,25+,Adults,2024,3.699,23975.0
Burkina Faso,Unemployment rate by sex and age,Female,Under 15,Children,2024,4.846,23975.0
Burkina Faso,Unemployment rate by sex and age,Male,15-24,Youth,2024,8.015,23975.0
Burkina Faso,Unemployment rate by sex and age,Male,25+,Adults,2024,3.789,23975.0
Burkina Faso,Unemployment rate by sex and age,Male,Under 15,Children,2024,4.987,23975.0
Burundi,Unemployment rate by sex and age,Female,15-24,Youth,2024,1.162,4743.0
Burundi,Unemployment rate by sex and age,Female,25+,Adults,2024,0.588,4743.0
Burundi,Unemployment rate by sex and age,Female,Under 15,Children,2024,0.738,4743.0
Burundi,Unemployment rate by sex and age,Male,15-24,Youth,2024,1.912,4743.0
Burundi,Unemployment rate by sex and age,Male,25+,Adults,2024,0.57,4743.0
Burundi,Unemployment rate by sex and age,Male,Under 15,Children,2024,0.911,4743.0
Cambodia,Unemployment rate by sex and age,Female,15-24,Youth,2024,0.79,47328.0
Cambodia,Unemployment rate by sex and age,Female,25+,Adults,2024,0.115,47328.0
Cambodia,Unemployment rate by sex and age,Female,Under 15,Children,2024,0.239,47328.0
Cambodia,Unemployment rate by sex and age,Male,15-24,Youth,2024,0.612,47328.0
Cambodia,Unemployment rate by sex and age,Male,25+,Adults,2024,0.086,47328.0
Cambodia,Unemployment rate by sex and age,Male,Under 15,Children,2024,0.179,47328.0
Cameroon,Unemployment rate by sex and age,Female,15-24,Youth,2024,6.974,52784.0
Cameroon,Unemployment rate by sex and age,Female,25+,Adults,2024,3.435,52784.0
Cameroon,Unemployment rate by sex and age,Female,Under 15,Children,2024,4.196,52784.0
Cameroon,Unemployment rate by sex and age,Male,15-24,Youth,2024,5.909,52784.0
Cameroon,Unemployment rate by sex and age,Male,25+,Adults,2024,2.372,52784.0
Cameroon,Unemployment rate by sex and age,Male,Under 15,Children,2024,3.168,52784.0
Canada,Unemployment rate by sex and age,Female,15-24,Youth,2024,10.75,2241253.0
Canada,Unemployment rate by sex and age,Female,25+,Adults,2024,5.129,2241253.0
Canada,Unemployment rate by sex and age,Female,Under 15,Children,2024,5.896,2241253.0
Canada,Unemployment rate by sex and age,Male,15-24,Youth,2024,12.42,2241253.0
Canada,Unemployment rate by sex and age,Male,25+,Adults,2024,5.269,2241253.0
Canada,Unemployment rate by sex and age,Male,Under 15,Children,2024,6.178,2241253.0
Central African Republic,Unemployment rate by sex and age,Female,15-24,Youth,2024,11.776,2831.0
Central African Republic,Unemployment rate by sex and age,Female,25+,Adults,2024,4.798,2831.0
Central African Republic,Unemployment rate by sex and age,Female,Under 15,Children,2024,7.1,2831.0
Central African Republic,Unemployment rate by sex and age,Male,15-24,Youth,2024,9.622,2831.0
Central African Republic,Unemployment rate by sex and age,Male,25+,Adults,2024,3.737,2831.0
Central African Republic,Unemployment rate by sex and age,Male,Under 15,Children,2024,5.442,2831.0
Chad,Unemployment rate by sex and age,Female,15-24,Youth,2024,0.591,19078.0
Chad,Unemployment rate by sex and age,Female,25+,Adults,2024,0.671,19078.0
Chad,Unemployment rate by sex and age,Female,Under 15,Children,2024,0.65,19078.0
Chad,Unemployment rate by sex and age,Male,15-24,Youth,2024,1.805,19078.0
Chad,Unemployment rate by sex and age,Male,25+,Adults,2024,0.946,19078.0
Chad,Unemployment rate by sex and age,Male,Under 15,Children,2024,1.145,19078.0
Chile,Unemployment rate by sex and age,Female,15-24,Youth,2024,24.629,330210.0
Chile,Unemployment rate by sex and age,Female,25+,Adults,2024,8.596,330210.0
Chile,Unemployment rate by sex and age,Female,Under 15,Children,2024,9.797,330210.0
Chile,Unemployment rate by sex and age,Male,15-24,Youth,2024,20.513,330210.0
Chile,Unemployment rate by sex and age,Male,25+,Adults,2024,7.921,330210.0
Chile,Unemployment rate by sex and age,Male,Under 15,Children,2024,8.852,330210.0
China,Unemployment rate by sex and age,Female,15-24,Youth,2024,13.818,18748009.0
China,Unemployment rate by sex and age,Female,25+,Adults,2024,3.318,18748009.0
China,Unemployment rate by sex and age,Female,Under 15,Children,2024,4.308,18748009.0
China,Unemployment rate by sex and age,Male,15-24,Youth,2024,17.459,18748009.0
China,Unemployment rate by sex and age,Male,25+,Adults,2024,4.128,18748009.0
China,Unemployment rate by sex and age,Male,Under 15,Children,2024,5.51,18748009.0
Colombia,Unemployment rate by sex and age,Female,15-24,Youth,2024,24.487,418542.0
Colombia,Unemployment rate by sex and age,Female,25+,Adults,2024,9.691,418542.0
Colombia,Unemployment rate by sex and age,Female,Under 15,Children,2024,11.679,418542.0
Colombia,Unemployment rate by sex and age,Male,15-24,Youth,2024,15.6,418542.0
Colombia,Unemployment rate by sex and age,Male,25+,Adults,2024,6.184,418542.0
Colombia,Unemployment rate by sex and age,Male,Under 15,Children,2024,7.463,418542.0
Comoros,Unemployment rate by sex and age,Female,15-24,Youth,2024,11.843,1456.0
Comoros,Unemployment rate by sex and age,Female,25+,Adults,2024,5.835,1456.0
Comoros,Unemployment rate by sex and age,Female,Under 15,Children,2024,6.429,1456.0
Comoros,Unemployment rate by sex and age,Male,15-24,Youth,2024,9.987,1456.0
Comoros,Unemployment rate by sex and age,Male,25+,Adults,2024,4.754,1456.0
Comoros,Unemployment rate by sex and age,Male,Under 15,Children,2024,5.173,1456.0
Republic of the Congo,Unemployment rate by sex and age,Female,15-24,Youth,2024,39.307,14893.0
Republic of the Congo,Unemployment rate by sex and age,Female,25+,Adults,2024,15.951,14893.0
Republic of the Congo,Unemployment rate by sex and age,Female,Under 15,Children,2024,20.868,14893.0
Republic of the Congo,Unemployment rate by sex and age,Male,15-24,Youth,2024,41.252,14893.0
Republic of the Congo,Unemployment rate by sex and age,Male,25+,Adults,2024,12.533,14893.0
Republic of the Congo,Unemployment rate by sex and age,Male,Under 15,Children,2024,18.172,14893.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Female,15-24,Youth,2024,6.491,71011.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Female,25+,Adults,2024,2.797,71011.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Female,Under 15,Children,2024,3.583,71011.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Male,15-24,Youth,2024,10.585,71011.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Male,25+,Adults,2024,4.247,71011.0
Democratic Republic of the Congo,Unemployment rate by sex and age,Male,Under 15,Children,2024,5.291,71011.0
Costa Rica,Unemployment rate by sex and age,Female,15-24,Youth,2024,25.007,95365.0
Costa Rica,Unemployment rate by sex and age,Female,25+,Adults,2024,7.494,95365.0
Costa Rica,Unemployment rate by sex and age,Female,Under 15,Children,2024,9.634,95365.0
Costa Rica,Unemployment rate by sex and age,Male,15-24,Youth,2024,23.13,95365.0
Costa Rica,Unemployment rate by sex and age,Male,25+,Adults,2024,4.621,95365.0
Costa Rica,Unemployment rate by sex and age,Male,Under 15,Children,2024,6.878,95365.0
Croatia,Unemployment rate by sex and age,Female,15-24,Youth,2024,22.601,92506.0
Croatia,Unemployment rate by sex and age,Female,25+,Adults,2024,6.188,92506.0
Croatia,Unemployment rate by sex and age,Female,Under 15,Children,2024,7.097,92506.0
Croatia,Unemployment rate by sex and age,Male,15-24,Youth,2024,16.246,92506.0
Croatia,Unemployment rate by sex and age,Male,25+,Adults,2024,4.53,92506.0
Croatia,Unemployment rate by sex and age,Male,Under 15,Children,2024,5.456,92506.0
Cyprus,Unemployment rate by sex and age,Female,15-24,Youth,2024,14.493,36156.0
Cyprus,Unemployment rate by sex and age,Female,25+,Adults,2024,5.762,36156.0
Cyprus,Unemployment rate by sex and age,Female,Under 15,Children,2024,6.481,36156.0
Cyprus,Unemployment rate by sex and age,Male,15-24,Youth,2024,18.587,36156.0
Cyprus,Unemployment rate by sex and age,Male,25+,Adults,2024,5.213,36156.0
Cyprus,Unemployment rate by sex and age,Male,Under 15,Children,2024,6.274,36156.0
Ivory Coast,Unemployment rate by sex and age,Female,15-24,Youth,2024,4.81,87096.0
Ivory Coast,Unemployment rate by sex and age,Female,25+,Adults,2024,2.446,87096.0
Ivory Coast,Unemployment rate by sex and age,Female,Under 15,Children,2024,3.01,87096.0
Ivory Coast,Unemployment rate by sex and age,Male,15-24,Youth,2024,3.218,87096.0
Ivory Coast,Unemployment rate by sex and age,Male,25+,Adults,2024,1.537,87096.0
Ivory Coast,Unemployment rate by sex and age,Male,Under 15,Children,2024,1.921,87096.0
Denmark,Unemployment rate by sex and age,Female,15-24,Youth,2024,9.308,429458.0
Denmark,Unemployment rate by sex and age,Female,25+,Adults,2024,4.196,429458.0
Denmark,Unemployment rate by sex and age,Female,Under 15,Children,2024,4.945,429458.0
Denmark,Unemployment rate by sex and age,Male,15-24,Youth,2024,12.394,429458.0
Denmark,Unemployment rate by sex and age,Male,25+,Adults,2024,3.626,429458.0
Denmark,Unemployment rate by sex and age,Male,Under 15,Children,2024,4.833,429458.0
Djibouti,Unemployment rate by sex and age,Female,15-24,Youth,2024,78.644,4257.0
Djibouti,Unemployment rate by sex and age,Female,25+,Adults,2024,27.576,4257.0
Djibouti,Unemployment rate by sex and age,Female,Under 15,Children,2024,35.947,4257.0
Djibouti,Unemployment rate by sex and age,Male,15-24,Youth,2024,75.935,4257.0
Djibouti,Unemployment rate by sex and age,Male,25+,Adults,2024,15.778,4257.0
Djibouti,Unemployment rate by sex and age,Male,Under 15,Children,2024,21.858,4257.0
Dominican Republic,Unemployment rate by sex and age,Female,15-24,Youth,2024,16.667,124613.0
Dominican Republic,Unemployment rate by sex and age,Female,25+,Adults,2024,6.63,124613.0
Dominican Republic,Unemployment rate by sex and age,Female,Under 15,Children,2024,8.176,124613.0
Dominican Republic,Unemployment rate by sex and age,Male,15-24,Youth,2024,9.555,124613.0
Dominican Republic,Unemployment rate by sex and age,Male,25+,Adults,2024,2.445,124613.0
Dominican Republic,Unemployment rate by sex and age,Male,Under 15,Children,2024,3.626,124613.0
Ecuador,Unemployment rate by sex and age,Female,15-24,Youth,2024,9.943,121728.0
Ecuador,Unemployment rate by sex and age,Female,25+,Adults,2024,3.33,121728.0
Ecuador,Unemployment rate by sex and age,Female,Under 15,Children,2024,4.301,121728.0
Ecuador,Unemployment rate by sex and age,Male,15-24,Youth,2024,6.05,121728.0
Ecuador,Unemployment rate by sex and age,Male,25+,Adults,2024,2.386,121728.0
Ecuador,Unemployment rate by sex and age,Male,Under 15,Children,2024,2.99,121728.0
Egypt,Unemployment rate by sex and age,Female,15-24,Youth,2024,37.586,383109.0
Egypt,Unemployment rate by sex and age,Female,25+,Adults,2024,10.282,383109.0
Egypt,Unemployment rate by sex and age,Female,Under 15,Children,2024,13.842,383109.0
Egypt,Unemployment rate by sex and age,Male,15-24,Youth,2024,11.002,383109.0
